claim_id,policy_id,customer_id,claim_amount,claim_status,event_date,updated_at
CLM005554,POL001573,CUST002301,6635.03,APPROVED,2026-04-28,2026-05-11 23:00:00
CLM004760,POL001514,CUST000793,13837.51,APPROVED,2026-05-05,2026-05-14 00:00:00
CLM005040,POL001704,CUST001341,4916.35,APPROVED,2026-05-05,2026-05-11 19:00:00
CLM005441,POL001891,CUST001407,6865.73,APPROVED,2026-04-29,2026-05-11 11:00:00
CLM005099,POL001459,CUST000043,4350.78,APPROVED,2026-05-11,2026-05-12 20:00:00
CLM005578,POL000450,CUST000181,1986.75,APPROVED,2026-05-08,2026-05-13 10:00:00
CLM005232,POL000037,CUST002887,4809.53,CLOSED,2026-05-05,2026-05-13 19:00:00
CLM005443,POL001084,CUST002178,5839.14,PENDING,2026-05-10,2026-05-13 13:00:00
CLM005083,POL001291,CUST000062,4367.07,PENDING,2026-05-05,2026-05-12 21:00:00
CLM005731,POL000692,CUST001090,7545.73,REJECTED,2026-04-28,2026-05-11 11:00:00
CLM003831,POL001280,CUST001406,1977.41,CLOSED,2026-04-25,2026-05-14 00:00:00
CLM005660,POL000766,CUST001868,3729.42,CLOSED,2026-04-26,2026-05-12 19:00:00
CLM005705,POL001654,CUST000035,4421.75,PENDING,2026-05-07,2026-05-11 17:00:00
CLM005639,POL000060,CUST001803,101.79,PENDING,2026-05-12,2026-05-12 11:00:00
CLM005183,POL001440,CUST001608,3950.73,PENDING,2026-05-03,2026-05-11 09:00:00
CLM005701,POL000316,CUST002517,1833.33,CLOSED,2026-05-01,2026-05-11 11:00:00
CLM005692,POL000066,CUST002618,7118.28,APPROVED,2026-05-14,2026-05-12 16:00:00
CLM005100,POL001769,CUST000833,10240.7,APPROVED,2026-05-12,2026-05-11 10:00:00
CLM001430,POL001516,CUST001647,2731.63,APPROVED,2026-04-24,2026-05-14 00:00:00
CLM005609,POL001677,CUST001718,336.03,CLOSED,2026-05-02,2026-05-11 11:00:00
CLM004897,POL001212,CUST001173,1654.53,APPROVED,2026-04-27,2026-05-14 00:00:00
CLM005200,POL001615,CUST000944,5190.06,APPROVED,2026-04-30,2026-05-13 18:00:00
CLM005468,POL001773,CUST002477,2854.93,APPROVED,2026-05-11,2026-05-13 22:00:00
CLM005062,POL000972,CUST002203,4577.29,PENDING,2026-05-05,2026-05-13 06:00:00
CLM005548,POL001881,CUST002971,4927.65,CLOSED,2026-05-02,2026-05-13 06:00:00
CLM004645,POL001746,CUST001217,4745.83,APPROVED,2026-05-10,2026-05-14 00:00:00
CLM003385,POL001229,CUST000915,11217.89,CLOSED,2026-05-09,2026-05-14 00:00:00
CLM001273,POL000050,CUST001895,2539.05,CLOSED,2026-05-10,2026-05-14 00:00:00
CLM001138,POL000135,CUST000481,11184.57,APPROVED,2026-04-27,2026-05-14 00:00:00
CLM001047,POL001932,CUST000859,933.68,APPROVED,2026-05-04,2026-05-14 00:00:00
CLM004275,POL000022,CUST001282,20933.39,APPROVED,2026-05-07,2026-05-14 00:00:00
CLM004301,POL001116,CUST002960,17648.0,APPROVED,2026-05-09,2026-05-14 00:00:00
CLM002339,POL000673,CUST001010,6842.27,APPROVED,2026-04-28,2026-05-14 00:00:00
CLM005536,POL001760,CUST002360,832.68,APPROVED,2026-05-04,2026-05-13 01:00:00
CLM005008,POL001954,CUST001460,3538.27,REJECTED,2026-05-11,2026-05-11 05:00:00
CLM003195,POL001446,CUST001645,12057.07,CLOSED,2026-04-26,2026-05-14 00:00:00
CLM005259,POL000204,CUST002596,3821.7,REJECTED,2026-05-13,2026-05-13 02:00:00
CLM005136,POL001091,CUST000551,3110.34,APPROVED,2026-04-27,2026-05-13 21:00:00
CLM005369,POL001166,CUST001945,4310.45,CLOSED,2026-05-10,2026-05-13 10:00:00
CLM003440,POL000546,CUST000181,4684.32,APPROVED,2026-04-22,2026-05-14 00:00:00
CLM004307,POL001832,CUST001953,7029.23,APPROVED,2026-05-11,2026-05-14 00:00:00
CLM005637,POL001584,CUST002999,10315.42,PENDING,2026-05-10,2026-05-13 02:00:00
CLM002467,POL001536,CUST000751,7299.59,CLOSED,2026-04-29,2026-05-14 00:00:00
CLM005249,POL001412,CUST001313,5460.08,CLOSED,2026-04-29,2026-05-13 01:00:00
CLM004866,POL001308,CUST002334,3809.26,APPROVED,2026-04-23,2026-05-14 00:00:00
CLM004703,POL000907,CUST001402,7209.71,APPROVED,2026-05-08,2026-05-14 00:00:00
CLM000460,POL001688,CUST001876,13161.31,APPROVED,2026-05-03,2026-05-14 00:00:00
CLM005024,POL000480,CUST002127,9037.28,PENDING,2026-05-01,2026-05-13 04:00:00
CLM001991,POL000981,CUST002111,7493.76,CLOSED,2026-05-08,2026-05-14 00:00:00
CLM001460,POL001143,CUST001498,4277.92,APPROVED,2026-04-22,2026-05-14 00:00:00
CLM005310,POL000482,CUST000559,6107.93,APPROVED,2026-05-03,2026-05-11 06:00:00
CLM002499,POL001564,CUST001792,12131.76,APPROVED,2026-05-10,2026-05-14 00:00:00
CLM005491,POL001961,CUST002808,12067.91,CLOSED,2026-05-13,2026-05-12 20:00:00
CLM002080,POL001662,CUST001609,17166.91,APPROVED,2026-05-01,2026-05-14 00:00:00
CLM005211,POL001497,CUST002940,2898.86,APPROVED,2026-05-01,2026-05-13 17:00:00
CLM002689,POL000267,CUST000561,12269.59,APPROVED,2026-04-30,2026-05-14 00:00:00
CLM000189,POL000390,CUST002351,10437.84,CLOSED,2026-04-30,2026-05-14 00:00:00
CLM005076,POL000430,CUST001836,2935.01,APPROVED,2026-05-10,2026-05-12 08:00:00
CLM004479,POL000913,CUST002096,1695.87,APPROVED,2026-04-24,2026-05-14 00:00:00
CLM003668,POL000225,CUST002022,3273.59,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM003622,POL000588,CUST002309,15307.79,APPROVED,2026-05-07,2026-05-14 00:00:00
CLM003984,POL000629,CUST001931,2527.87,APPROVED,2026-05-04,2026-05-14 00:00:00
CLM005199,POL001867,CUST001268,3082.76,APPROVED,2026-05-10,2026-05-12 12:00:00
CLM005741,POL000543,CUST001689,262.03,APPROVED,2026-05-13,2026-05-12 05:00:00
CLM004923,POL001216,CUST002153,7852.58,CLOSED,2026-04-26,2026-05-14 00:00:00
CLM005493,POL001264,CUST001713,6657.15,PENDING,2026-05-10,2026-05-13 20:00:00
CLM005570,POL001876,CUST001956,771.63,PENDING,2026-04-27,2026-05-12 23:00:00
CLM005031,POL001646,CUST000698,4311.97,PENDING,2026-04-28,2026-05-13 07:00:00
CLM005781,POL000235,CUST002814,3744.71,APPROVED,2026-04-30,2026-05-13 13:00:00
CLM001917,POL001561,CUST002769,5949.66,APPROVED,2026-04-22,2026-05-14 00:00:00
CLM005666,POL000438,CUST002765,6520.72,CLOSED,2026-05-02,2026-05-13 00:00:00
CLM004393,POL000539,CUST000475,2916.54,APPROVED,2026-05-05,2026-05-14 00:00:00
CLM000789,POL001063,CUST001454,4570.19,APPROVED,2026-05-09,2026-05-14 00:00:00
CLM004048,POL001899,CUST001900,1797.81,CLOSED,2026-04-28,2026-05-14 00:00:00
CLM005308,POL000365,CUST001707,5613.43,CLOSED,2026-05-14,2026-05-12 08:00:00
CLM005346,POL000974,CUST002638,603.42,CLOSED,2026-05-02,2026-05-11 12:00:00
CLM003126,POL001296,CUST001895,7420.45,CLOSED,2026-04-29,2026-05-14 00:00:00
CLM005291,POL001845,CUST000930,3004.44,APPROVED,2026-05-07,2026-05-12 10:00:00
CLM005695,POL001845,CUST002879,5112.03,APPROVED,2026-05-07,2026-05-13 20:00:00
CLM005271,POL001550,CUST002119,1732.8,APPROVED,2026-05-12,2026-05-12 16:00:00
CLM001324,POL001744,CUST001119,4129.3,APPROVED,2026-05-11,2026-05-14 00:00:00
CLM005472,POL001655,CUST001162,3873.4,CLOSED,2026-05-01,2026-05-11 04:00:00
CLM001137,POL001278,CUST000606,1562.73,CLOSED,2026-04-28,2026-05-14 00:00:00
CLM000276,POL000632,CUST000534,12009.48,APPROVED,2026-05-04,2026-05-14 00:00:00
CLM004208,POL000160,CUST001608,9177.86,APPROVED,2026-05-07,2026-05-14 00:00:00
CLM005162,POL001840,CUST001946,8145.43,APPROVED,2026-05-01,2026-05-12 11:00:00
CLM003539,POL000189,CUST002842,6294.61,CLOSED,2026-05-01,2026-05-14 00:00:00
CLM005799,POL001582,CUST000329,3936.87,APPROVED,2026-04-25,2026-05-11 18:00:00
CLM005649,POL000124,CUST000376,2897.94,REJECTED,2026-05-07,2026-05-13 13:00:00
CLM005206,POL001105,CUST001924,12790.27,APPROVED,2026-05-12,2026-05-13 10:00:00
CLM001126,POL001498,CUST001659,9952.91,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM005320,POL000111,CUST002202,11009.91,APPROVED,2026-04-25,2026-05-11 07:00:00
CLM002843,POL000767,CUST002322,2466.85,APPROVED,2026-05-08,2026-05-14 00:00:00
CLM000771,POL000958,CUST001515,1116.95,APPROVED,2026-04-26,2026-05-14 00:00:00
CLM005381,POL000191,CUST000102,974.34,APPROVED,2026-05-13,2026-05-13 06:00:00
CLM005142,POL001464,CUST000633,3534.78,APPROVED,2026-05-08,2026-05-13 02:00:00
CLM005023,POL001788,CUST001402,3586.77,PENDING,2026-04-27,2026-05-13 04:00:00
CLM005500,POL000917,CUST002415,6773.95,APPROVED,2026-04-27,2026-05-13 16:00:00
CLM004857,POL000047,CUST002300,5319.22,APPROVED,2026-05-05,2026-05-14 00:00:00
CLM005375,POL001059,CUST001492,7633.69,PENDING,2026-05-02,2026-05-12 11:00:00
CLM005289,POL000407,CUST000276,4076.13,APPROVED,2026-04-29,2026-05-11 09:00:00
CLM001087,POL001568,CUST002939,1310.57,CLOSED,2026-05-08,2026-05-14 00:00:00
CLM005486,POL000143,CUST000528,6418.64,PENDING,2026-05-02,2026-05-12 12:00:00
CLM005234,POL001642,CUST001434,504.76,PENDING,2026-05-03,2026-05-13 12:00:00
CLM001782,POL000473,CUST002738,5254.7,CLOSED,2026-04-30,2026-05-14 00:00:00
CLM003228,POL000999,CUST002746,1187.2,APPROVED,2026-05-10,2026-05-14 00:00:00
CLM005205,POL000293,CUST000701,1757.99,CLOSED,2026-04-30,2026-05-12 15:00:00
CLM005096,POL001526,CUST000708,3988.57,APPROVED,2026-05-13,2026-05-13 01:00:00
CLM005082,POL000941,CUST000731,8802.96,APPROVED,2026-05-03,2026-05-11 02:00:00
CLM004286,POL001698,CUST001192,864.81,APPROVED,2026-04-23,2026-05-14 00:00:00
CLM002415,POL000601,CUST000828,8741.89,APPROVED,2026-04-30,2026-05-14 00:00:00
CLM005709,POL000209,CUST001902,725.88,APPROVED,2026-05-11,2026-05-12 15:00:00
CLM001980,POL001394,CUST001238,3964.02,APPROVED,2026-05-05,2026-05-14 00:00:00
CLM005400,POL000374,CUST002710,1244.51,APPROVED,2026-04-29,2026-05-13 01:00:00
CLM003033,POL001512,CUST000914,5641.58,CLOSED,2026-04-30,2026-05-14 00:00:00
CLM002243,POL000684,CUST000125,3298.62,CLOSED,2026-04-25,2026-05-14 00:00:00
CLM005767,POL000738,CUST000083,5672.24,APPROVED,2026-05-07,2026-05-13 15:00:00
CLM004598,POL001821,CUST002110,2513.21,APPROVED,2026-05-06,2026-05-14 00:00:00
CLM002422,POL001635,CUST000984,1874.57,APPROVED,2026-05-03,2026-05-14 00:00:00
CLM001772,POL000462,CUST001885,5314.03,APPROVED,2026-04-23,2026-05-14 00:00:00
CLM002191,POL001891,CUST000178,7864.6,CLOSED,2026-04-25,2026-05-14 00:00:00
CLM003700,POL001387,CUST000106,3844.78,APPROVED,2026-05-08,2026-05-14 00:00:00
CLM005648,POL000961,CUST002885,3636.25,PENDING,2026-05-04,2026-05-11 16:00:00
CLM005777,POL000756,CUST000647,2876.66,APPROVED,2026-05-04,2026-05-13 05:00:00
CLM003736,POL000019,CUST002282,1414.44,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM005181,POL000611,CUST000341,686.47,APPROVED,2026-05-11,2026-05-13 22:00:00
CLM005258,POL001175,CUST001977,5710.29,CLOSED,2026-05-14,2026-05-12 06:00:00
CLM003160,POL000788,CUST001808,8982.33,CLOSED,2026-05-11,2026-05-14 00:00:00
CLM005405,POL001822,CUST002404,10879.96,PENDING,2026-04-29,2026-05-12 09:00:00
CLM003369,POL000357,CUST000045,6164.45,CLOSED,2026-05-06,2026-05-14 00:00:00
CLM005296,POL000181,CUST001321,8696.27,PENDING,2026-05-14,2026-05-13 13:00:00
CLM005532,POL000717,CUST002056,2326.7,CLOSED,2026-05-14,2026-05-13 23:00:00
CLM003316,POL001248,CUST000664,4190.94,CLOSED,2026-04-24,2026-05-14 00:00:00
CLM005213,POL001150,CUST002379,3159.34,PENDING,2026-04-29,2026-05-11 10:00:00
CLM005174,POL001084,CUST000990,3713.26,APPROVED,2026-05-03,2026-05-13 22:00:00
CLM005463,POL001045,CUST000107,8489.84,PENDING,2026-05-14,2026-05-11 12:00:00
CLM005473,POL001054,CUST002384,1334.79,APPROVED,2026-05-13,2026-05-13 04:00:00
CLM005730,POL001197,CUST002524,5344.05,APPROVED,2026-05-10,2026-05-13 07:00:00
CLM005140,POL001232,CUST002360,1164.98,PENDING,2026-04-27,2026-05-12 22:00:00
CLM005478,POL000325,CUST001698,14051.6,CLOSED,2026-04-29,2026-05-12 12:00:00
CLM004622,POL000600,CUST001147,4458.42,APPROVED,2026-05-11,2026-05-14 00:00:00
CLM001105,POL000185,CUST001923,17884.33,APPROVED,2026-04-22,2026-05-14 00:00:00
CLM000922,POL001046,CUST000659,14235.93,CLOSED,2026-05-06,2026-05-14 00:00:00
CLM003770,POL001483,CUST002450,7616.03,APPROVED,2026-04-30,2026-05-14 00:00:00
CLM005301,POL001493,CUST000324,1454.77,APPROVED,2026-05-10,2026-05-12 15:00:00
CLM001539,POL000181,CUST002259,5910.73,APPROVED,2026-05-09,2026-05-14 00:00:00
CLM005551,POL000378,CUST001790,2637.0,APPROVED,2026-05-01,2026-05-12 10:00:00
CLM002017,POL001719,CUST001980,5627.62,APPROVED,2026-05-08,2026-05-14 00:00:00
CLM000980,POL000624,CUST000508,2313.86,APPROVED,2026-04-22,2026-05-14 00:00:00
CLM005198,POL000426,CUST001551,2288.36,CLOSED,2026-05-12,2026-05-11 01:00:00
CLM000700,POL000663,CUST000003,4693.97,CLOSED,2026-05-07,2026-05-14 00:00:00
CLM005303,POL000467,CUST002940,10965.64,CLOSED,2026-05-02,2026-05-13 20:00:00
CLM005350,POL000378,CUST002554,9379.86,PENDING,2026-05-07,2026-05-11 13:00:00
CLM004401,POL001158,CUST002238,7412.23,APPROVED,2026-05-07,2026-05-14 00:00:00
CLM005262,POL001268,CUST002820,13827.02,CLOSED,2026-05-03,2026-05-13 20:00:00
CLM004981,POL000018,CUST002754,3010.6,APPROVED,2026-04-30,2026-05-14 00:00:00
CLM005543,POL001512,CUST000612,1459.34,PENDING,2026-05-14,2026-05-13 16:00:00
CLM005315,POL000782,CUST000896,8894.75,PENDING,2026-04-27,2026-05-11 10:00:00
CLM005512,POL000693,CUST002968,2346.44,PENDING,2026-05-03,2026-05-11 22:00:00
CLM005164,POL001012,CUST000636,844.93,APPROVED,2026-04-27,2026-05-13 18:00:00
CLM004989,POL001527,CUST002651,9014.42,CLOSED,2026-04-22,2026-05-14 00:00:00
CLM005388,POL000123,CUST001993,5416.4,PENDING,2026-04-26,2026-05-13 17:00:00
CLM005569,POL001784,CUST002048,5082.81,CLOSED,2026-05-04,2026-05-13 08:00:00
CLM005231,POL001565,CUST001868,2594.18,APPROVED,2026-05-12,2026-05-11 09:00:00
CLM005629,POL001701,CUST001376,1226.23,PENDING,2026-05-14,2026-05-13 00:00:00
CLM005012,POL000935,CUST000578,6667.92,APPROVED,2026-05-12,2026-05-11 19:00:00
CLM005561,POL001121,CUST002729,3830.57,APPROVED,2026-05-14,2026-05-11 02:00:00
CLM001992,POL000154,CUST001675,8740.47,CLOSED,2026-04-24,2026-05-14 00:00:00
CLM005236,POL001832,CUST002960,4427.1,APPROVED,2026-05-12,2026-05-13 12:00:00
CLM005017,POL001243,CUST001895,5535.6,PENDING,2026-05-12,2026-05-13 02:00:00
CLM004318,POL001283,CUST002104,7466.99,CLOSED,2026-05-01,2026-05-14 00:00:00
CLM005676,POL001770,CUST001435,1229.71,PENDING,2026-05-09,2026-05-13 17:00:00
CLM005351,POL000376,CUST000199,7327.27,APPROVED,2026-04-30,2026-05-11 13:00:00
CLM002828,POL000378,CUST002588,4840.31,CLOSED,2026-04-30,2026-05-14 00:00:00
CLM005632,POL000272,CUST000253,2794.59,CLOSED,2026-05-07,2026-05-13 23:00:00
CLM001436,POL000893,CUST001494,707.74,CLOSED,2026-05-03,2026-05-14 00:00:00
CLM005438,POL000195,CUST002792,2988.68,CLOSED,2026-05-07,2026-05-14 00:00:00
CLM000935,POL001501,CUST001552,4816.39,CLOSED,2026-05-11,2026-05-14 00:00:00
CLM004435,POL001747,CUST001856,4486.72,APPROVED,2026-04-27,2026-05-14 00:00:00
CLM003284,POL000019,CUST001171,7396.48,APPROVED,2026-05-09,2026-05-14 00:00:00
CLM005285,POL001434,CUST002912,3479.7,PENDING,2026-04-30,2026-05-13 09:00:00
CLM004425,POL000059,CUST002727,269.37,CLOSED,2026-05-10,2026-05-14 00:00:00
CLM001875,POL000715,CUST001494,2352.9,APPROVED,2026-04-23,2026-05-14 00:00:00
CLM001758,POL000537,CUST002233,8071.88,APPROVED,2026-04-28,2026-05-14 00:00:00
CLM005652,POL001335,CUST000702,3867.41,APPROVED,2026-05-04,2026-05-11 06:00:00
CLM005642,POL000458,CUST002306,857.35,PENDING,2026-04-26,2026-05-12 15:00:00
CLM001538,POL001051,CUST002214,2087.99,CLOSED,2026-05-09,2026-05-14 00:00:00
CLM003391,POL001552,CUST002381,10008.19,CLOSED,2026-04-23,2026-05-14 00:00:00
CLM005446,POL001135,CUST001074,2080.74,APPROVED,2026-05-05,2026-05-12 18:00:00
CLM005006,POL001213,CUST000447,7788.59,CLOSED,2026-05-07,2026-05-13 00:00:00
CLM005295,POL001598,CUST000361,8843.68,APPROVED,2026-04-26,2026-05-11 22:00:00
CLM005294,POL000664,CUST001652,10454.26,PENDING,2026-04-26,2026-05-11 11:00:00
CLM005758,POL001119,CUST000947,4206.95,APPROVED,2026-05-07,2026-05-13 13:00:00
CLM003528,POL000445,CUST002518,1010.2,APPROVED,2026-05-04,2026-05-14 00:00:00
CLM005141,POL001411,CUST000453,8261.08,CLOSED,2026-04-30,2026-05-13 14:00:00
CLM005042,POL000120,CUST002426,14459.56,REJECTED,2026-04-28,2026-05-11 15:00:00
CLM000329,POL001698,CUST000287,10123.41,APPROVED,2026-04-26,2026-05-14 00:00:00
CLM003088,POL001888,CUST002164,1898.62,APPROVED,2026-05-08,2026-05-14 00:00:00
CLM005418,POL001547,CUST001038,1756.26,PENDING,2026-05-14,2026-05-11 03:00:00
CLM005748,POL001248,CUST000095,7141.55,APPROVED,2026-04-26,2026-05-13 15:00:00
CLM000597,POL000863,CUST000921,5510.57,APPROVED,2026-04-28,2026-05-14 00:00:00
CLM005007,POL001797,CUST000107,2932.24,APPROVED,2026-05-14,2026-05-13 22:00:00
CLM000961,POL001878,CUST000957,10577.36,APPROVED,2026-04-26,2026-05-14 00:00:00
CLM005452,POL001913,CUST000242,4075.75,CLOSED,2026-05-03,2026-05-12 19:00:00
CLM005394,POL001654,CUST001985,1052.23,APPROVED,2026-04-27,2026-05-11 21:00:00
CLM003788,POL001296,CUST001007,2294.48,CLOSED,2026-04-26,2026-05-14 00:00:00
CLM005494,POL001481,CUST001911,9437.12,CLOSED,2026-05-03,2026-05-11 14:00:00
CLM001164,POL000706,CUST000927,12697.6,CLOSED,2026-04-24,2026-05-14 00:00:00
CLM002511,POL001318,CUST002094,8523.27,APPROVED,2026-04-27,2026-05-14 00:00:00
CLM005622,POL001391,CUST000278,3210.51,PENDING,2026-05-11,2026-05-12 19:00:00
CLM003779,POL000921,CUST000297,3593.05,APPROVED,2026-05-10,2026-05-14 00:00:00
CLM002887,POL000278,CUST000705,18648.45,APPROVED,2026-05-03,2026-05-14 00:00:00
CLM002962,POL001885,CUST001074,2270.1,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM005364,POL000214,CUST002754,4261.14,APPROVED,2026-05-07,2026-05-12 16:00:00
CLM005800,POL000593,CUST000187,3162.72,CLOSED,2026-04-29,2026-05-13 18:00:00
CLM005424,POL001959,CUST002763,2030.37,APPROVED,2026-05-05,2026-05-13 12:00:00
CLM002121,POL000998,CUST000208,1649.22,APPROVED,2026-05-10,2026-05-14 00:00:00
CLM005545,POL001338,CUST000973,5975.55,APPROVED,2026-04-26,2026-05-13 21:00:00
CLM002617,POL001697,CUST001318,6894.58,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM004975,POL001711,CUST002209,3996.15,APPROVED,2026-05-07,2026-05-14 00:00:00
CLM002055,POL001915,CUST000915,9880.78,APPROVED,2026-04-24,2026-05-14 00:00:00
CLM003330,POL001110,CUST000315,4843.84,CLOSED,2026-04-30,2026-05-14 00:00:00
CLM005314,POL000958,CUST001102,3788.53,APPROVED,2026-04-29,2026-05-12 01:00:00
CLM005250,POL000883,CUST002993,4144.6,CLOSED,2026-05-14,2026-05-13 11:00:00
CLM001562,POL000298,CUST001297,12070.88,CLOSED,2026-04-25,2026-05-14 00:00:00
CLM005108,POL001442,CUST002132,3637.85,CLOSED,2026-05-08,2026-05-12 19:00:00
CLM001329,POL000680,CUST000955,6421.15,APPROVED,2026-04-25,2026-05-14 00:00:00
CLM005547,POL000363,CUST001658,3486.92,APPROVED,2026-05-10,2026-05-13 01:00:00
CLM005466,POL000865,CUST002342,4510.52,CLOSED,2026-05-02,2026-05-12 03:00:00
CLM003815,POL001854,CUST000764,620.99,CLOSED,2026-04-26,2026-05-14 00:00:00
CLM005003,POL001536,CUST001124,13450.46,PENDING,2026-05-11,2026-05-13 02:00:00
CLM004858,POL001399,CUST001226,10801.52,APPROVED,2026-05-09,2026-05-14 00:00:00
CLM003198,POL000989,CUST002736,5993.28,CLOSED,2026-05-10,2026-05-14 00:00:00
CLM005368,POL000094,CUST002414,750.13,APPROVED,2026-05-09,2026-05-11 16:00:00
CLM000052,POL001217,CUST000945,6323.76,CLOSED,2026-04-28,2026-05-14 00:00:00
CLM005764,POL000417,CUST001622,1468.16,PENDING,2026-05-07,2026-05-13 04:00:00
CLM005456,POL000603,CUST000369,3577.9,APPROVED,2026-04-30,2026-05-13 18:00:00
CLM005252,POL000329,CUST002870,6897.0,CLOSED,2026-05-12,2026-05-11 04:00:00
CLM002462,POL000275,CUST000737,10658.26,APPROVED,2026-04-26,2026-05-14 00:00:00
CLM005573,POL001466,CUST000993,1816.03,PENDING,2026-05-13,2026-05-11 12:00:00
CLM002170,POL000530,CUST001503,17062.11,APPROVED,2026-05-05,2026-05-14 00:00:00
CLM005059,POL000790,CUST001430,22685.12,REJECTED,2026-05-03,2026-05-11 18:00:00
CLM004134,POL001176,CUST001165,3224.76,CLOSED,2026-05-03,2026-05-14 00:00:00
CLM005187,POL001003,CUST000941,3254.48,PENDING,2026-04-25,2026-05-11 16:00:00
CLM005498,POL000959,CUST001312,6183.48,PENDING,2026-04-27,2026-05-13 18:00:00
CLM003988,POL000216,CUST000594,5612.16,CLOSED,2026-04-24,2026-05-14 00:00:00
CLM004495,POL000681,CUST002402,4302.08,APPROVED,2026-05-04,2026-05-14 00:00:00
CLM003990,POL000335,CUST000102,3284.94,CLOSED,2026-05-07,2026-05-14 00:00:00
CLM005292,POL000279,CUST001160,6242.8,REJECTED,2026-05-14,2026-05-12 19:00:00
CLM005010,POL000225,CUST001260,11594.66,APPROVED,2026-05-13,2026-05-13 05:00:00
CLM005732,POL001037,CUST002962,2062.47,APPROVED,2026-05-03,2026-05-11 05:00:00
CLM005467,POL000405,CUST001246,8216.03,APPROVED,2026-04-27,2026-05-11 11:00:00
CLM004139,POL001592,CUST000498,8534.26,CLOSED,2026-04-26,2026-05-14 00:00:00
CLM000246,POL000762,CUST001204,1624.77,APPROVED,2026-05-06,2026-05-14 00:00:00
CLM000808,POL000802,CUST000792,5171.27,CLOSED,2026-04-24,2026-05-14 00:00:00
CLM005192,POL001095,CUST000581,2571.34,APPROVED,2026-05-09,2026-05-11 04:00:00
CLM005272,POL000397,CUST001774,714.06,PENDING,2026-05-14,2026-05-12 11:00:00
CLM000420,POL001938,CUST000497,5447.26,APPROVED,2026-05-06,2026-05-14 00:00:00
CLM005476,POL000796,CUST000802,4124.7,APPROVED,2026-05-06,2026-05-11 15:00:00
CLM003200,POL001766,CUST001140,1670.17,APPROVED,2026-05-05,2026-05-14 00:00:00
CLM005435,POL000788,CUST001787,3444.64,APPROVED,2026-05-09,2026-05-11 03:00:00
CLM001392,POL000759,CUST001804,5597.99,APPROVED,2026-05-01,2026-05-14 00:00:00
CLM004311,POL001274,CUST001031,1547.26,CLOSED,2026-04-27,2026-05-14 00:00:00
CLM005651,POL001614,CUST001341,1887.96,APPROVED,2026-05-01,2026-05-13 11:00:00
CLM005680,POL001308,CUST001466,9413.7,REJECTED,2026-05-06,2026-05-11 13:00:00
CLM000423,POL000385,CUST002893,2310.48,APPROVED,2026-04-26,2026-05-14 00:00:00
CLM002756,POL000100,CUST001059,11925.2,APPROVED,2026-05-06,2026-05-14 00:00:00
CLM005552,POL001032,CUST000011,11499.45,APPROVED,2026-05-13,2026-05-13 04:00:00
CLM004361,POL000858,CUST000983,12826.65,APPROVED,2026-05-07,2026-05-14 00:00:00
CLM005506,POL000431,CUST001616,4213.05,REJECTED,2026-05-02,2026-05-12 08:00:00
CLM003068,POL001473,CUST001478,6957.29,APPROVED,2026-05-09,2026-05-14 00:00:00
CLM005093,POL000468,CUST001098,6719.67,CLOSED,2026-05-09,2026-05-12 04:00:00
CLM005715,POL001506,CUST001562,5614.2,CLOSED,2026-05-10,2026-05-11 20:00:00
CLM004817,POL000534,CUST001612,1643.92,APPROVED,2026-05-11,2026-05-14 00:00:00
CLM000595,POL000812,CUST000170,13500.83,APPROVED,2026-04-26,2026-05-14 00:00:00
CLM005319,POL000556,CUST000991,4766.88,CLOSED,2026-05-06,2026-05-12 05:00:00
CLM001115,POL000528,CUST002213,5945.59,APPROVED,2026-05-10,2026-05-14 00:00:00
CLM005653,POL000129,CUST000699,12439.39,PENDING,2026-04-30,2026-05-11 20:00:00
CLM002977,POL000948,CUST000109,4090.19,APPROVED,2026-04-23,2026-05-14 00:00:00
CLM005208,POL001824,CUST001965,1959.37,APPROVED,2026-04-25,2026-05-13 07:00:00
CLM002601,POL001876,CUST002345,3612.1,APPROVED,2026-04-24,2026-05-14 00:00:00
CLM004492,POL000185,CUST001415,9219.79,CLOSED,2026-05-04,2026-05-14 00:00:00
CLM000679,POL000054,CUST001622,6344.55,APPROVED,2026-05-10,2026-05-14 00:00:00
CLM001194,POL001057,CUST002076,5512.25,CLOSED,2026-05-01,2026-05-14 00:00:00
CLM005241,POL001316,CUST002069,1857.17,APPROVED,2026-05-05,2026-05-12 19:00:00
CLM005402,POL000200,CUST000279,9481.47,APPROVED,2026-05-04,2026-05-14 00:00:00
CLM003034,POL001895,CUST000913,3126.88,CLOSED,2026-04-25,2026-05-14 00:00:00
CLM005685,POL000615,CUST001221,6136.57,PENDING,2026-04-25,2026-05-13 02:00:00
CLM004312,POL001089,CUST002599,7319.38,CLOSED,2026-05-06,2026-05-14 00:00:00
CLM005335,POL000597,CUST001615,6627.64,PENDING,2026-04-25,2026-05-13 07:00:00
CLM005233,POL001639,CUST000150,6372.4,PENDING,2026-04-29,2026-05-12 01:00:00
CLM005177,POL001232,CUST001065,8901.17,APPROVED,2026-04-26,2026-05-12 22:00:00
